584,8,75,Thermokinesis,https://placehold.it/600x100.png,http://swaniawski.com/sallie_cormier,169563,43362,2017-02-17 00:10:15.195403,2017-02-17 00:10:16.259813
585,8,75,Aerokinesis,https://placehold.it/600x100.png,http://swaniawski.com/violet,124874,32755,2017-02-17 00:10:16.282155,2017-02-17 00:10:17.137405
586,8,75,Empathy,https://placehold.it/600x100.png,http://swaniawski.com/quinten_nikolaus,121856,31359,2017-02-17 00:10:17.157379,2017-02-17 00:10:17.883042
587,8,75,Lantern Power Ring,https://placehold.it/600x100.png,http://swaniawski.com/ewald,472208,25650,2017-02-17 00:10:17.908045,2017-02-17 00:10:20.772468
588,8,75,Mind Control,https://placehold.it/600x100.png,http://swaniawski.com/florence_frami,76508,32768,2017-02-17 00:10:20.822005,2017-02-17 00:10:21.531042
589,8,75,Cross-Dimensional Travel,https://placehold.it/600x100.png,http://swaniawski.com/francisca,186535,32265,2017-02-17 00:10:21.562686,2017-02-17 00:10:22.747568
590,8,75,Cross-Dimensional Travel,https://placehold.it/600x100.png,http://swaniawski.com/aleandro,297425,27270,2017-02-17 00:10:22.784514,2017-02-17 00:10:24.517286
591,8,75,Matter Absorption,https://placehold.it/600x100.png,http://swaniawski.com/eunice,71347,10590,2017-02-17 00:10:24.543883,2017-02-17 00:10:24.964625
592,8,75,Physical Anomaly,https://placehold.it/600x100.png,http://swaniawski.com/sim,332366,10439,2017-02-17 00:10:24.986406,2017-02-17 00:10:26.860993
593,8,75,Elasticity,https://placehold.it/600x100.png,http://swaniawski.com/arvel_bechtelar,378773,47939,2017-02-17 00:10:26.891774,2017-02-17 00:10:29.089051
594,8,76,Gliding,https://placehold.it/600x100.png,http://hegmann.co/reece_rosenbaum,402788,24308,2017-02-17 00:10:29.14578,2017-02-17 00:10:31.317755
595,8,76,The Force,https://placehold.it/600x100.png,http://hegmann.co/hans_welch,201055,27095,2017-02-17 00:10:31.343907,2017-02-17 00:10:32.438919
596,8,76,Sub-Mariner,https://placehold.it/600x100.png,http://hegmann.co/bette.bayer,109247,32956,2017-02-17 00:10:32.480121,2017-02-17 00:10:33.089833
597,8,76,Vision - X-Ray,https://placehold.it/600x100.png,http://hegmann.co/johnpaul,430551,25253,2017-02-17 00:10:33.163659,2017-02-17 00:10:35.609647
598,8,76,Illusions,https://placehold.it/600x100.png,http://hegmann.co/sienna,471477,18007,2017-02-17 00:10:35.653502,2017-02-17 00:10:38.517286
599,8,76,Thirstokinesis,https://placehold.it/600x100.png,http://hegmann.co/haley.skiles,414091,27842,2017-02-17 00:10:38.663064,2017-02-17 00:10:41.268133
600,8,76,Hyperkinesis,https://placehold.it/600x100.png,http://hegmann.co/reanna,444825,9464,2017-02-17 00:10:41.340944,2017-02-17 00:10:44.16931
601,8,76,Endurance,https://placehold.it/600x100.png,http://hegmann.co/cloyd,393403,14198,2017-02-17 00:10:44.206214,2017-02-17 00:10:46.617002
602,8,77,Power Nullifier,https://placehold.it/600x100.png,http://deckow.com/jefferey_krajcik,389963,15885,2017-02-17 00:10:46.666706,2017-02-17 00:10:48.976233
603,8,77,Hydrokinesis,https://placehold.it/600x100.png,http://deckow.com/murphy,271515,12814,2017-02-17 00:10:49.290519,2017-02-17 00:10:51.12175
604,8,77,Power Nullifier,https://placehold.it/600x100.png,http://deckow.com/kristofer,499164,33653,2017-02-17 00:10:51.149194,2017-02-17 00:10:54.189516
605,8,77,Cross-Dimensional Travel,https://placehold.it/600x100.png,http://deckow.com/kristin,79957,32617,2017-02-17 00:10:54.218879,2017-02-17 00:10:54.711005
606,8,77,Immortality,https://placehold.it/600x100.png,http://deckow.com/andy,170794,533,2017-02-17 00:10:54.76975,2017-02-17 00:10:55.772845
607,8,77,Substance Secretion,https://placehold.it/600x100.png,http://deckow.com/brady,194419,38057,2017-02-17 00:10:55.80126,2017-02-17 00:10:57.171957
608,8,78,Symbiote Costume,https://placehold.it/600x100.png,http://gutkowski.net/felix,406488,1672,2017-02-17 00:10:57.215785,2017-02-17 00:10:59.377605
609,8,78,Anti-Gravity,https://placehold.it/600x100.png,http://gutkowski.net/angus_batz,387561,24526,2017-02-17 00:10:59.401365,2017-02-17 00:11:01.676104
610,8,78,Animation,https://placehold.it/600x100.png,http://gutkowski.net/wilma,150379,3334,2017-02-17 00:11:01.718397,2017-02-17 00:11:02.498981
611,8,78,Symbiote Costume,https://placehold.it/600x100.png,http://gutkowski.net/martina,200629,25205,2017-02-17 00:11:02.525535,2017-02-17 00:11:03.546428
612,8,78,Precognition,https://placehold.it/600x100.png,http://gutkowski.net/bernice,357570,35824,2017-02-17 00:11:03.568474,2017-02-17 00:11:05.683763
613,8,78,Seismic Power,https://placehold.it/600x100.png,http://gutkowski.net/gianni.batz,437881,12339,2017-02-17 00:11:05.750266,2017-02-17 00:11:08.386642
614,8,78,Clairvoyance,https://placehold.it/600x100.png,http://gutkowski.net/amelia,485919,8990,2017-02-17 00:11:08.423472,2017-02-17 00:11:11.193953
615,8,78,Orbing,https://placehold.it/600x100.png,http://gutkowski.net/okey_gutkowski,55963,41701,2017-02-17 00:11:11.218713,2017-02-17 00:11:11.522222
616,8,78,Size Changing,https://placehold.it/600x100.png,http://gutkowski.net/aleandro_stamm,384269,40425,2017-02-17 00:11:11.543697,2017-02-17 00:11:13.648819
617,8,78,Phasing,https://placehold.it/600x100.png,http://gutkowski.net/amanda.kilback,298432,12166,2017-02-17 00:11:13.790578,2017-02-17 00:11:15.331933
618,8,79,Self-Sustenance,https://placehold.it/600x100.png,http://stracke.co/barrett_abernathy,251345,25467,2017-02-17 00:11:15.413618,2017-02-17 00:11:16.89954
619,8,79,Flight,https://placehold.it/600x100.png,http://stracke.co/davion_mante,191928,44335,2017-02-17 00:11:16.939588,2017-02-17 00:11:17.918055
620,8,79,Wishing,https://placehold.it/600x100.png,http://stracke.co/burley.lynch,307636,36899,2017-02-17 00:11:17.950445,2017-02-17 00:11:19.649426
621,8,79,Mind Control,https://placehold.it/600x100.png,http://stracke.co/ruth,311410,10773,2017-02-17 00:11:19.683084,2017-02-17 00:11:21.327307
622,8,79,Empathy,https://placehold.it/600x100.png,http://stracke.co/lorenzo_kilback,347232,17128,2017-02-17 00:11:21.355079,2017-02-17 00:11:23.365391
623,8,79,Adaptation,https://placehold.it/600x100.png,http://stracke.co/lizzie,188939,7181,2017-02-17 00:11:23.558407,2017-02-17 00:11:24.611144
624,8,79,Energy Beams,https://placehold.it/600x100.png,http://stracke.co/schuyler_collins,216791,16496,2017-02-17 00:11:24.640866,2017-02-17 00:11:25.779486
625,8,80,Changing Armor,https://placehold.it/600x100.png,http://heathcote.io/elta,86223,8649,2017-02-17 00:11:25.827086,2017-02-17 00:11:26.315594
626,8,80,Ability Shift,https://placehold.it/600x100.png,http://heathcote.io/karlie,243527,49994,2017-02-17 00:11:26.33819,2017-02-17 00:11:27.602974
627,8,80,Elasticity,https://placehold.it/600x100.png,http://heathcote.io/green.herzog,435761,17255,2017-02-17 00:11:27.638255,2017-02-17 00:11:30.168828
628,8,80,Vision - Thermal,https://placehold.it/600x100.png,http://heathcote.io/leonie_larson,373580,40999,2017-02-17 00:11:30.218091,2017-02-17 00:11:32.211344
629,8,80,Enhanced Touch,https://placehold.it/600x100.png,http://heathcote.io/ursula,191029,22135,2017-02-17 00:11:32.247703,2017-02-17 00:11:33.516075
630,8,80,Resurrection,https://placehold.it/600x100.png,http://heathcote.io/odell,338438,47079,2017-02-17 00:11:33.557766,2017-02-17 00:11:36.017663
631,8,80,Animal Oriented Powers,https://placehold.it/600x100.png,http://heathcote.io/wilford,77902,17406,2017-02-17 00:11:36.072235,2017-02-17 00:11:36.728463
632,8,80,Thermokinesis,https://placehold.it/600x100.png,http://heathcote.io/jesus,404392,18876,2017-02-17 00:11:36.77211,2017-02-17 00:11:39.254961
633,8,80,Intangibility,https://placehold.it/600x100.png,http://heathcote.io/ericka,160593,1345,2017-02-17 00:11:39.277822,2017-02-17 00:11:40.271416
634,8,80,Adaptation,https://placehold.it/600x100.png,http://heathcote.io/dandre.kemmer,430064,11327,2017-02-17 00:11:40.418549,2017-02-17 00:11:43.02182
635,8,81,Super Breath,https://placehold.it/600x100.png,http://tillman.org/reyna_beer,123610,43586,2017-02-17 00:11:43.142257,2017-02-17 00:11:43.777275
636,8,81,Illumination,https://placehold.it/600x100.png,http://tillman.org/aditya_marquardt,128280,12394,2017-02-17 00:11:43.827696,2017-02-17 00:11:44.479898
637,8,81,Super Speed,https://placehold.it/600x100.png,http://tillman.org/margot_roob,418830,31986,2017-02-17 00:11:44.529361,2017-02-17 00:11:46.983946
638,8,81,Shapeshifting,https://placehold.it/600x100.png,http://tillman.org/precious_jacobs,95235,48211,2017-02-17 00:11:47.009472,2017-02-17 00:11:47.535827
639,8,81,Latent Abilities,https://placehold.it/600x100.png,http://tillman.org/toni_rau,192732,24539,2017-02-17 00:11:47.662118,2017-02-17 00:11:48.748856
1464,20,189,Substance Secretion,https://placehold.it/600x100.png,http://emard.co/coby_runolfsdottir,312798,30678,2017-02-17 00:33:19.909782,2017-02-17 00:33:19.930473
1465,20,189,Precognition,https://placehold.it/600x100.png,http://emard.co/anastasia.littel,272246,37175,2017-02-17 00:33:19.957447,2017-02-17 00:33:19.977409
1466,20,189,Radiation Absorption,https://placehold.it/600x100.png,http://emard.co/lucy_rath,154731,13601,2017-02-17 00:33:19.998398,2017-02-17 00:33:20.013711
1467,20,189,Intangibility,https://placehold.it/600x100.png,http://emard.co/tia_nicolas,318965,18959,2017-02-17 00:33:20.032241,2017-02-17 00:33:20.047106
1468,20,189,Echokinesis,https://placehold.it/600x100.png,http://emard.co/ed,247347,1802,2017-02-17 00:33:20.067796,2017-02-17 00:33:20.088558
1469,20,189,Reality Warping,https://placehold.it/600x100.png,http://emard.co/jacky,128188,46182,2017-02-17 00:33:20.107276,2017-02-17 00:33:20.121749
1470,20,189,Molecular Immobilization,https://placehold.it/600x100.png,http://emard.co/ora_rolfson,491272,21858,2017-02-17 00:33:20.142416,2017-02-17 00:33:20.157316
1471,20,189,Power Augmentation,https://placehold.it/600x100.png,http://emard.co/laney_mraz,180740,14772,2017-02-17 00:33:20.174986,2017-02-17 00:33:20.188816
1472,20,189,Weapon-based Powers,https://placehold.it/600x100.png,http://emard.co/yesenia_friesen,308251,22272,2017-02-17 00:33:20.209905,2017-02-17 00:33:20.238589
1473,20,189,Enhanced Smell,https://placehold.it/600x100.png,http://emard.co/miracle.nolan,174254,43919,2017-02-17 00:33:20.267669,2017-02-17 00:33:20.289604
1474,20,190,Vision - X-Ray,https://placehold.it/600x100.png,http://bahringer.biz/juliana_macgyver,319148,43430,2017-02-17 00:33:20.327834,2017-02-17 00:33:20.34775
1475,20,190,Cross-Dimensional Awareness,https://placehold.it/600x100.png,http://bahringer.biz/camren,242486,10145,2017-02-17 00:33:20.365632,2017-02-17 00:33:20.460921
1476,20,190,Electrical Transport,https://placehold.it/600x100.png,http://bahringer.biz/clyde,55023,13843,2017-02-17 00:33:20.493626,2017-02-17 00:33:20.519878
1477,20,190,Darkforce Manipulation,https://placehold.it/600x100.png,http://bahringer.biz/rhoda,69791,11708,2017-02-17 00:33:20.541126,2017-02-17 00:33:20.555992
1478,20,190,Radiation Immunity,https://placehold.it/600x100.png,http://bahringer.biz/felicity_rempel,333095,44145,2017-02-17 00:33:20.575116,2017-02-17 00:33:20.589875
1479,20,190,Intuitive aptitude,https://placehold.it/600x100.png,http://bahringer.biz/cathryn_kuphal,492773,6367,2017-02-17 00:33:20.609146,2017-02-17 00:33:20.631264
1480,20,191,Healing Factor,https://placehold.it/600x100.png,http://mayermraz.info/cortney,108957,27834,2017-02-17 00:33:20.674645,2017-02-17 00:33:20.691097
1481,20,191,Fire Resistance,https://placehold.it/600x100.png,http://mayermraz.info/carey.moen,97635,20562,2017-02-17 00:33:20.709387,2017-02-17 00:33:20.729424
1482,20,191,Heat Generation,https://placehold.it/600x100.png,http://mayermraz.info/darius_grady,177747,7724,2017-02-17 00:33:20.752283,2017-02-17 00:33:20.774173
1483,20,191,Energy Blasts,https://placehold.it/600x100.png,http://mayermraz.info/raina.mills,322161,2929,2017-02-17 00:33:20.800326,2017-02-17 00:33:20.820028
1484,20,191,Sonic Scream,https://placehold.it/600x100.png,http://mayermraz.info/devyn,224963,3526,2017-02-17 00:33:20.844241,2017-02-17 00:33:20.868205
1485,20,191,Animal Oriented Powers,https://placehold.it/600x100.png,http://mayermraz.info/adriel,268240,31362,2017-02-17 00:33:20.891034,2017-02-17 00:33:20.912981
1486,20,191,Elemental Transmogrification,https://placehold.it/600x100.png,http://mayermraz.info/brent.thiel,147946,17864,2017-02-17 00:33:20.941412,2017-02-17 00:33:20.961089
1487,20,191,Toxikinesis,https://placehold.it/600x100.png,http://mayermraz.info/imogene.treutel,484621,14411,2017-02-17 00:33:20.983249,2017-02-17 00:33:20.999616
1488,20,191,Projection,https://placehold.it/600x100.png,http://mayermraz.info/nelson,239004,13485,2017-02-17 00:33:21.017268,2017-02-17 00:33:21.039078
1489,20,191,Thermokinesis,https://placehold.it/600x100.png,http://mayermraz.info/wilford,209857,46628,2017-02-17 00:33:21.056919,2017-02-17 00:33:21.07201
1490,20,192,Photographic Reflexes,https://placehold.it/600x100.png,http://doyle.net/cade,459562,20837,2017-02-17 00:33:21.11772,2017-02-17 00:33:21.132911
1491,20,192,Mind Control Resistance,https://placehold.it/600x100.png,http://doyle.net/harry,81608,30827,2017-02-17 00:33:21.151319,2017-02-17 00:33:21.172411
1492,20,192,The Force,https://placehold.it/600x100.png,http://doyle.net/sarah.schultz,97530,43269,2017-02-17 00:33:21.191407,2017-02-17 00:33:21.206344
1493,20,192,Apotheosis,https://placehold.it/600x100.png,http://doyle.net/fred,90390,12031,2017-02-17 00:33:21.227703,2017-02-17 00:33:21.256758
1494,20,192,Enhanced Smell,https://placehold.it/600x100.png,http://doyle.net/chadrick.roob,347364,9320,2017-02-17 00:33:21.275511,2017-02-17 00:33:21.290895
1495,20,192,Magnetokinesis,https://placehold.it/600x100.png,http://doyle.net/taryn.prohaska,139752,46970,2017-02-17 00:33:21.309052,2017-02-17 00:33:21.330375
1496,20,192,Vision - Heat,https://placehold.it/600x100.png,http://doyle.net/rex,214070,118,2017-02-17 00:33:21.348437,2017-02-17 00:33:21.364722
1497,20,192,Radiation Immunity,https://placehold.it/600x100.png,http://doyle.net/mckenzie_koelpin,169916,48026,2017-02-17 00:33:21.384729,2017-02-17 00:33:21.399569
1498,20,192,Orbing,https://placehold.it/600x100.png,http://doyle.net/emanuel_connelly,122550,38412,2017-02-17 00:33:21.418502,2017-02-17 00:33:21.444
1499,20,193,Teleportation,https://placehold.it/600x100.png,http://mcclure.name/alverta,435685,46906,2017-02-17 00:33:21.486564,2017-02-17 00:33:21.505725
1500,20,193,Enhanced Touch,https://placehold.it/600x100.png,http://mcclure.name/albert,193569,48617,2017-02-17 00:33:21.523922,2017-02-17 00:33:21.54118
1501,20,193,Human physical perfection,https://placehold.it/600x100.png,http://mcclure.name/ben.raynor,233464,34391,2017-02-17 00:33:21.558859,2017-02-17 00:33:21.572694
1502,20,193,Cryokinesis,https://placehold.it/600x100.png,http://mcclure.name/stephanie,223500,39949,2017-02-17 00:33:21.591701,2017-02-17 00:33:21.606097
1503,20,193,Elasticity,https://placehold.it/600x100.png,http://mcclure.name/evans,266624,7334,2017-02-17 00:33:21.629463,2017-02-17 00:33:21.648044
1504,20,193,Anti-Gravity,https://placehold.it/600x100.png,http://mcclure.name/damion_bradtke,263916,25197,2017-02-17 00:33:21.676057,2017-02-17 00:33:21.690928
1505,20,193,Separation,https://placehold.it/600x100.png,http://mcclure.name/johnathan_turcotte,474426,30862,2017-02-17 00:33:21.716037,2017-02-17 00:33:21.749418
1506,20,194,Atmokinesis,https://placehold.it/600x100.png,http://davis.biz/devonte_bernhard,321431,33091,2017-02-17 00:33:21.793509,2017-02-17 00:33:21.81473
1507,20,194,Telekinesis,https://placehold.it/600x100.png,http://davis.biz/ariel,167778,42784,2017-02-17 00:33:21.839225,2017-02-17 00:33:21.857706
1508,20,194,Web Creation,https://placehold.it/600x100.png,http://davis.biz/reba,182205,29004,2017-02-17 00:33:21.875887,2017-02-17 00:33:21.89034
1509,20,194,Insanity,https://placehold.it/600x100.png,http://davis.biz/ulices,329048,46820,2017-02-17 00:33:21.909353,2017-02-17 00:33:21.924025
1510,20,194,Absorption,https://placehold.it/600x100.png,http://davis.biz/lori,154812,47328,2017-02-17 00:33:21.942048,2017-02-17 00:33:21.957535
1511,20,195,Electrokinesis,https://placehold.it/600x100.png,http://cummings.com/melba.moriette,460613,1520,2017-02-17 00:33:21.999433,2017-02-17 00:33:22.013826
1512,20,195,Radar Sense,https://placehold.it/600x100.png,http://cummings.com/beaulah_lakin,428823,36110,2017-02-17 00:33:22.032991,2017-02-17 00:33:22.05599
1513,20,195,Probability Manipulation,https://placehold.it/600x100.png,http://cummings.com/raven.kaulke,222067,39038,2017-02-17 00:33:22.073939,2017-02-17 00:33:22.089282
1514,20,195,Wishing,https://placehold.it/600x100.png,http://cummings.com/paige,415701,40673,2017-02-17 00:33:22.110334,2017-02-17 00:33:22.130194
1515,20,195,Death Touch,https://placehold.it/600x100.png,http://cummings.com/elva_macejkovic,197446,22820,2017-02-17 00:33:22.149381,2017-02-17 00:33:22.168558
1516,20,195,Immortality,https://placehold.it/600x100.png,http://cummings.com/josefina.abernathy,89747,42455,2017-02-17 00:33:22.19655,2017-02-17 00:33:22.214058
1517,20,195,Teleportation,https://placehold.it/600x100.png,http://cummings.com/shane,168701,18804,2017-02-17 00:33:22.234707,2017-02-17 00:33:22.255489
1518,20,196,Phasing,https://placehold.it/600x100.png,http://hahn.net/reginald,194581,45138,2017-02-17 00:33:22.293173,2017-02-17 00:33:22.315618
1519,20,196,Sonic Scream,https://placehold.it/600x100.png,http://hahn.net/julio_koch,342919,20672,2017-02-17 00:33:22.333243,2017-02-17 00:33:22.351804
1520,20,196,Apotheosis,https://placehold.it/600x100.png,http://hahn.net/ernesto,305445,3090,2017-02-17 00:33:22.374744,2017-02-17 00:33:22.391011
1521,20,196,Electrical Transport,https://placehold.it/600x100.png,http://hahn.net/emma_turner,422781,31159,2017-02-17 00:33:22.411864,2017-02-17 00:33:22.432276
1522,20,196,Power Cosmic,https://placehold.it/600x100.png,http://hahn.net/verdie_osinski,111703,30913,2017-02-17 00:33:22.449311,2017-02-17 00:33:22.463766
1523,20,196,Energy Absorption,https://placehold.it/600x100.png,http://hahn.net/shaylee,253578,19138,2017-02-17 00:33:22.482525,2017-02-17 00:33:22.497692
1524,20,196,Enhanced Senses,https://placehold.it/600x100.png,http://hahn.net/aric.sanford,330711,29734,2017-02-17 00:33:22.515536,2017-02-17 00:33:22.548017
1525,20,196,Bullet Time,https://placehold.it/600x100.png,http://hahn.net/brad,464561,19922,2017-02-17 00:33:22.56575,2017-02-17 00:33:22.58526
1526,20,196,Gliding,https://placehold.it/600x100.png,http://hahn.net/aric_schinner,154812,26563,2017-02-17 00:33:22.608051,2017-02-17 00:33:22.622553
1527,20,196,Natural Weapons,https://placehold.it/600x100.png,http://hahn.net/matt_baumbach,473869,6193,2017-02-17 00:33:22.64112,2017-02-17 00:33:22.659394
1528,20,197,Terrakinesis,https://placehold.it/600x100.png,http://farrell.co/baron.runte,204629,39895,2017-02-17 00:33:22.706185,2017-02-17 00:33:22.724783
1529,20,197,Energy Beams,https://placehold.it/600x100.png,http://farrell.co/therese,151174,34310,2017-02-17 00:33:22.743849,2017-02-17 00:33:22.764146
1530,20,197,Physical Anomaly,https://placehold.it/600x100.png,http://farrell.co/cooper,50889,27126,2017-02-17 00:33:22.782804,2017-02-17 00:33:22.803374
1531,20,197,Power Cosmic,https://placehold.it/600x100.png,http://farrell.co/jammie.gaylord,169819,49747,2017-02-17 00:33:22.824516,2017-02-17 00:33:22.87315
1532,20,197,Mind Control,https://placehold.it/600x100.png,http://farrell.co/jaylan,370655,14837,2017-02-17 00:33:22.891543,2017-02-17 00:33:22.915587
1533,20,198,Animation,https://placehold.it/600x100.png,http://ohara.org/lillie,142537,39805,2017-02-17 00:33:22.961511,2017-02-17 00:33:22.99855
1534,20,198,Intelligence,https://placehold.it/600x100.png,http://ohara.org/gavin_spencer,456067,22127,2017-02-17 00:33:23.033779,2017-02-17 00:33:23.050726
1535,20,198,Cloaking,https://placehold.it/600x100.png,http://ohara.org/kacie,139936,48082,2017-02-17 00:33:23.07629,2017-02-17 00:33:23.092259
1536,20,198,Energy Manipulation,https://placehold.it/600x100.png,http://ohara.org/william_maggio,86759,15221,2017-02-17 00:33:23.118062,2017-02-17 00:33:23.132865
1537,20,198,Toxin and Disease Resistance,https://placehold.it/600x100.png,http://ohara.org/juliana,185942,37182,2017-02-17 00:33:23.160637,2017-02-17 00:33:23.212238
1538,20,198,Electrokinesis,https://placehold.it/600x100.png,http://ohara.org/jeika,384492,34720,2017-02-17 00:33:23.234113,2017-02-17 00:33:23.266034
1539,20,198,Stamina,https://placehold.it/600x100.png,http://ohara.org/vanea,275564,47488,2017-02-17 00:33:23.284193,2017-02-17 00:33:23.2986
1540,20,198,Echokinesis,https://placehold.it/600x100.png,http://ohara.org/asha,176293,41959,2017-02-17 00:33:23.3173,2017-02-17 00:33:23.332636
1541,20,198,Camouflage,https://placehold.it/600x100.png,http://ohara.org/horacio,439911,44101,2017-02-17 00:33:23.349294,2017-02-17 00:33:23.365238
1542,20,198,Possession,https://placehold.it/600x100.png,http://ohara.org/isai,366337,17510,2017-02-17 00:33:23.384594,2017-02-17 00:33:23.399493
1543,20,199,Human physical perfection,https://placehold.it/600x100.png,http://dubuque.co/theo_kunze,163051,2981,2017-02-17 00:33:23.433518,2017-02-17 00:33:23.449638
1544,20,199,Power Absorption,https://placehold.it/600x100.png,http://dubuque.co/dave,333251,44829,2017-02-17 00:33:23.52821,2017-02-17 00:33:23.547731
1545,20,199,Mind Control,https://placehold.it/600x100.png,http://dubuque.co/khalid,389044,5819,2017-02-17 00:33:23.567012,2017-02-17 00:33:23.58595
1546,20,199,Super Breath,https://placehold.it/600x100.png,http://dubuque.co/audra_langworth,424657,39218,2017-02-17 00:33:23.608035,2017-02-17 00:33:23.622347
1547,20,199,Mind Control Resistance,https://placehold.it/600x100.png,http://dubuque.co/kaley_hoppe,199563,37421,2017-02-17 00:33:23.641609,2017-02-17 00:33:23.664229
1548,20,199,Vision - Cryo,https://placehold.it/600x100.png,http://dubuque.co/chaim.rogahn,268448,14918,2017-02-17 00:33:23.682956,2017-02-17 00:33:23.698498
1549,20,199,Immortality,https://placehold.it/600x100.png,http://dubuque.co/max_kihn,179527,32448,2017-02-17 00:33:23.726216,2017-02-17 00:33:23.740549
1550,20,199,Illusions,https://placehold.it/600x100.png,http://dubuque.co/camila,96809,19436,2017-02-17 00:33:23.758253,2017-02-17 00:33:23.780904
1551,20,199,Astral Travel,https://placehold.it/600x100.png,http://dubuque.co/misty,469993,42212,2017-02-17 00:33:23.799769,2017-02-17 00:33:23.815011
4531,60,600,Nova Force,https://placehold.it/600x100.png,http://boganharris.org/maxime.hilll,146043,30763,2017-02-17 00:35:45.950474,2017-02-17 00:35:45.964573
4532,60,600,Cryokinesis,https://placehold.it/600x100.png,http://boganharris.org/rhett,98480,14452,2017-02-17 00:35:45.980963,2017-02-17 00:35:46.005125
4533,60,600,Illusions,https://placehold.it/600x100.png,http://boganharris.org/emely,82110,20123,2017-02-17 00:35:46.023411,2017-02-17 00:35:46.038702
4534,60,600,Dexterity,https://placehold.it/600x100.png,http://boganharris.org/sydnie_von,312089,42931,2017-02-17 00:35:46.057626,2017-02-17 00:35:46.071881
4535,60,600,Weapons Master,https://placehold.it/600x100.png,http://boganharris.org/kareem_dicki,406605,14249,2017-02-17 00:35:46.089451,2017-02-17 00:35:46.113632
4536,60,601,Sub-Mariner,https://placehold.it/600x100.png,http://padberggreen.biz/esteban,426254,1655,2017-02-17 00:35:46.149126,2017-02-17 00:35:46.164325
4537,60,601,Energy Beams,https://placehold.it/600x100.png,http://padberggreen.biz/austyn,199943,23123,2017-02-17 00:35:46.181852,2017-02-17 00:35:46.196369
4538,60,601,Adaptation,https://placehold.it/600x100.png,http://padberggreen.biz/eldridge.mitchell,451716,35716,2017-02-17 00:35:46.215089,2017-02-17 00:35:46.229766
4539,60,601,Bullet Time,https://placehold.it/600x100.png,http://padberggreen.biz/damion,147271,23027,2017-02-17 00:35:46.248239,2017-02-17 00:35:46.268629
4540,60,601,Separation,https://placehold.it/600x100.png,http://padberggreen.biz/ignatius_muller,376912,21286,2017-02-17 00:35:46.289834,2017-02-17 00:35:46.305257
4541,60,601,Energy Absorption,https://placehold.it/600x100.png,http://padberggreen.biz/delta_kulas,121635,40267,2017-02-17 00:35:46.323882,2017-02-17 00:35:46.3566
4542,60,602,Molecular Dissipation,https://placehold.it/600x100.png,http://dickens.name/juanita,256803,23176,2017-02-17 00:35:46.391883,2017-02-17 00:35:46.406567
4543,60,602,Natural Armor,https://placehold.it/600x100.png,http://dickens.name/archibald_johnston,369705,27092,2017-02-17 00:35:46.437432,2017-02-17 00:35:46.455906
4544,60,602,Stamina,https://placehold.it/600x100.png,http://dickens.name/laurence,154736,40433,2017-02-17 00:35:46.473363,2017-02-17 00:35:46.494284
4545,60,602,Teleportation,https://placehold.it/600x100.png,http://dickens.name/macey.anderson,54684,22600,2017-02-17 00:35:46.516643,2017-02-17 00:35:46.536392
