635,63,Supah Ultron Machine,cost_per_impression,running,222,,2017-02-17 00:35:57.542413,2017-02-17 00:35:57.542413
636,63,Polaris Strike,cost_per_click,paused,8324,,2017-02-17 00:35:57.77817,2017-02-17 00:35:57.77817
637,63,Flash,cost_per_impression,paused,8225,,2017-02-17 00:35:58.17736,2017-02-17 00:35:58.17736
803,82,Red Cottonmouth,cost_per_click,running,7422,,2017-02-17 00:37:02.40186,2017-02-17 00:37:02.40186
804,82,Ra's Al Ghul the Hunter,cost_per_click,paused,6861,,2017-02-17 00:37:02.619087,2017-02-17 00:37:02.619087
805,82,Cyborg Winter Soldier Brain,cost_per_impression,paused,1317,,2017-02-17 00:37:02.902705,2017-02-17 00:37:02.902705
806,82,Hancock,cost_per_impression,paused,3413,,2017-02-17 00:37:03.328768,2017-02-17 00:37:03.328768
807,82,Cat,cost_per_click,running,4456,,2017-02-17 00:37:03.565079,2017-02-17 00:37:03.565079
808,82,Punisher X,cost_per_click,archived,4860,,2017-02-17 00:37:03.979349,2017-02-17 00:37:03.979349
301,31,Callisto,cost_per_impression,paused,8031,,2017-02-17 00:34:00.732033,2017-02-17 00:34:00.732033
302,31,Captain Wolverine I,cost_per_click,paused,5326,,2017-02-17 00:34:01.060124,2017-02-17 00:34:01.060124
303,31,General Mogo II,cost_per_click,archived,5312,,2017-02-17 00:34:01.392832,2017-02-17 00:34:01.392832
304,31,Green Chromos II,cost_per_impression,paused,5440,,2017-02-17 00:34:01.652126,2017-02-17 00:34:01.652126
305,31,Rogue,cost_per_impression,running,9707,,2017-02-17 00:34:01.968628,2017-02-17 00:34:01.968628
306,31,The Cat Skull,cost_per_impression,paused,687,,2017-02-17 00:34:02.3009,2017-02-17 00:34:02.3009
307,31,Watcher Thirteen,cost_per_impression,paused,7064,,2017-02-17 00:34:02.635943,2017-02-17 00:34:02.635943
308,31,Dark Synch Ivy,cost_per_click,running,8810,,2017-02-17 00:34:02.827267,2017-02-17 00:34:02.827267
309,31,The Dagger,cost_per_impression,archived,2071,,2017-02-17 00:34:03.177326,2017-02-17 00:34:03.177326
310,31,General Colossus,cost_per_impression,running,8630,,2017-02-17 00:34:03.568792,2017-02-17 00:34:03.568792
869,88,The Aztar,cost_per_impression,paused,1730,,2017-02-17 00:37:27.556878,2017-02-17 00:37:27.556878
870,88,Magnificent Darkstar of Hearts,cost_per_impression,archived,8528,,2017-02-17 00:37:27.809696,2017-02-17 00:37:27.809696
871,88,Rogue Ivy,cost_per_click,running,7504,,2017-02-17 00:37:28.100672,2017-02-17 00:37:28.100672
872,88,Abomination the Hunter,cost_per_impression,running,2562,,2017-02-17 00:37:28.360768,2017-02-17 00:37:28.360768
873,88,Agent Trickster Brain,cost_per_click,archived,123,,2017-02-17 00:37:28.65945,2017-02-17 00:37:28.65945
874,88,Green Misfit the Hunter,cost_per_click,archived,7917,,2017-02-17 00:37:28.918984,2017-02-17 00:37:28.918984
875,88,Magnificent Warpath Girl,cost_per_click,running,9110,,2017-02-17 00:37:29.370196,2017-02-17 00:37:29.370196
876,88,Animal X,cost_per_impression,paused,5199,,2017-02-17 00:37:29.751248,2017-02-17 00:37:29.751248
230,24,Captain Hobgoblin II,cost_per_impression,running,6834,,2017-02-17 00:33:35.719005,2017-02-17 00:33:35.719005
231,24,Annihilus,cost_per_click,archived,3780,,2017-02-17 00:33:36.068594,2017-02-17 00:33:36.068594
232,24,Cyborg Ego Girl,cost_per_click,archived,3855,,2017-02-17 00:33:36.403686,2017-02-17 00:33:36.403686
233,24,Star-Lord Strike,cost_per_click,paused,7017,,2017-02-17 00:33:36.694114,2017-02-17 00:33:36.694114
234,24,Firestar,cost_per_click,paused,1896,,2017-02-17 00:33:37.020232,2017-02-17 00:33:37.020232
235,24,General Vision,cost_per_impression,paused,2345,,2017-02-17 00:33:37.495222,2017-02-17 00:33:37.495222
236,24,Joker,cost_per_impression,archived,699,,2017-02-17 00:33:37.979093,2017-02-17 00:33:37.979093
247,26,Molten Man,cost_per_impression,archived,434,,2017-02-17 00:33:41.962019,2017-02-17 00:33:41.962019
248,26,Red Corsair,cost_per_click,archived,3218,,2017-02-17 00:33:42.355836,2017-02-17 00:33:42.355836
249,26,Captain Hybrid,cost_per_click,paused,3798,,2017-02-17 00:33:42.755181,2017-02-17 00:33:42.755181
250,26,Cypher Eyes,cost_per_click,paused,549,,2017-02-17 00:33:43.063127,2017-02-17 00:33:43.063127
251,26,Overtkill,cost_per_click,running,1503,,2017-02-17 00:33:43.54659,2017-02-17 00:33:43.54659
252,26,Ultron,cost_per_impression,paused,9086,,2017-02-17 00:33:43.847275,2017-02-17 00:33:43.847275
253,26,Bomb Queen,cost_per_impression,running,2426,,2017-02-17 00:33:44.076615,2017-02-17 00:33:44.076615
254,26,Mr Box,cost_per_impression,running,1835,,2017-02-17 00:33:44.610935,2017-02-17 00:33:44.610935
255,26,Green Doomsday the Fated,cost_per_impression,running,8526,,2017-02-17 00:33:44.851563,2017-02-17 00:33:44.851563
256,26,Agent Goliath IX,cost_per_impression,running,6300,,2017-02-17 00:33:45.272369,2017-02-17 00:33:45.272369
325,33,Cyborg Martian Manhunter,cost_per_impression,paused,8167,,2017-02-17 00:34:08.792899,2017-02-17 00:34:08.792899
326,33,The Moon Knight,cost_per_impression,running,7123,,2017-02-17 00:34:09.113603,2017-02-17 00:34:09.113603
327,33,Mimic,cost_per_click,paused,5001,,2017-02-17 00:34:09.437672,2017-02-17 00:34:09.437672
328,33,Doctor Namorita IX,cost_per_impression,running,6317,,2017-02-17 00:34:09.934251,2017-02-17 00:34:09.934251
329,33,Electro,cost_per_impression,running,5422,,2017-02-17 00:34:10.18798,2017-02-17 00:34:10.18798
330,33,Yellowjacket,cost_per_click,running,8508,,2017-02-17 00:34:10.530724,2017-02-17 00:34:10.530724
331,33,Mr Lobo,cost_per_impression,running,9171,,2017-02-17 00:34:10.764277,2017-02-17 00:34:10.764277
332,33,Captain Energy,cost_per_click,running,8441,,2017-02-17 00:34:11.021624,2017-02-17 00:34:11.021624
333,33,Cogliostro Woman,cost_per_impression,running,5416,,2017-02-17 00:34:11.312222,2017-02-17 00:34:11.312222
334,33,Abomination,cost_per_impression,paused,2138,,2017-02-17 00:34:11.738407,2017-02-17 00:34:11.738407
335,33,Ultra Moloch II,cost_per_click,archived,8102,,2017-02-17 00:34:12.011604,2017-02-17 00:34:12.011604
336,33,Venom Dragon,cost_per_click,running,4528,,2017-02-17 00:34:12.3949,2017-02-17 00:34:12.3949
337,33,Hell Strange,cost_per_impression,archived,4950,,2017-02-17 00:34:12.78016,2017-02-17 00:34:12.78016
338,33,Green Firestorm X,cost_per_impression,archived,6152,,2017-02-17 00:34:13.167586,2017-02-17 00:34:13.167586
339,33,Magnificent Aqua,cost_per_click,paused,2664,,2017-02-17 00:34:13.429008,2017-02-17 00:34:13.429008
768,79,Cheetah,cost_per_click,paused,3739,,2017-02-17 00:36:50.524726,2017-02-17 00:36:50.524726
769,79,Illustrious Beast,cost_per_impression,running,5845,,2017-02-17 00:36:51.008995,2017-02-17 00:36:51.008995
770,79,The Silk XI,cost_per_impression,paused,8026,,2017-02-17 00:36:51.285032,2017-02-17 00:36:51.285032
771,79,Rocket Raccoon the Hunter,cost_per_impression,paused,7969,,2017-02-17 00:36:51.532916,2017-02-17 00:36:51.532916
772,79,Giant T,cost_per_impression,running,4108,,2017-02-17 00:36:51.78402,2017-02-17 00:36:51.78402
773,79,Captain Archangel,cost_per_impression,running,4266,,2017-02-17 00:36:52.062094,2017-02-17 00:36:52.062094
774,79,Magnificent Triplicate,cost_per_click,archived,2007,,2017-02-17 00:36:52.529726,2017-02-17 00:36:52.529726
775,79,Violator,cost_per_click,archived,4421,,2017-02-17 00:36:52.835605,2017-02-17 00:36:52.835605
776,79,Mephisto,cost_per_impression,archived,7918,,2017-02-17 00:36:53.075468,2017-02-17 00:36:53.075468
777,79,Giant Trickster II,cost_per_impression,paused,2183,,2017-02-17 00:36:53.275839,2017-02-17 00:36:53.275839
778,79,Magnificent Blink,cost_per_click,archived,2214,,2017-02-17 00:36:53.550351,2017-02-17 00:36:53.550351
779,79,Astro Boy,cost_per_impression,running,8519,,2017-02-17 00:36:53.85167,2017-02-17 00:36:53.85167
780,79,Darkhawk,cost_per_click,paused,6716,,2017-02-17 00:36:54.218718,2017-02-17 00:36:54.218718
781,79,Red Cerebra,cost_per_impression,running,7296,,2017-02-17 00:36:54.65429,2017-02-17 00:36:54.65429
861,87,Wolverine,cost_per_click,archived,1951,,2017-02-17 00:37:24.309398,2017-02-17 00:37:24.309398
862,87,The Ripcord,cost_per_click,paused,223,,2017-02-17 00:37:24.617232,2017-02-17 00:37:24.617232
863,87,Wondra Man,cost_per_impression,archived,8007,,2017-02-17 00:37:25.070597,2017-02-17 00:37:25.070597
864,87,Cyborg Bomb Queen Thirteen,cost_per_click,archived,2788,,2017-02-17 00:37:25.515745,2017-02-17 00:37:25.515745
865,87,The Leech Brain,cost_per_impression,paused,6538,,2017-02-17 00:37:25.977839,2017-02-17 00:37:25.977839
866,87,Thanos Claw,cost_per_impression,running,3585,,2017-02-17 00:37:26.32041,2017-02-17 00:37:26.32041
867,87,Cyborg Iron Fist III,cost_per_impression,running,3308,,2017-02-17 00:37:26.630675,2017-02-17 00:37:26.630675
868,87,The Gambit Eyes,cost_per_click,paused,2065,,2017-02-17 00:37:26.935418,2017-02-17 00:37:26.935418
927,94,Bloodaxe,cost_per_click,paused,1580,,2017-02-17 00:37:50.455338,2017-02-17 00:37:50.455338
928,94,Monarch,cost_per_impression,paused,4619,,2017-02-17 00:37:50.926801,2017-02-17 00:37:50.926801
929,94,Illustrious Punisher,cost_per_click,archived,2639,,2017-02-17 00:37:51.511632,2017-02-17 00:37:51.511632
930,94,Dark Amazo,cost_per_impression,archived,4744,,2017-02-17 00:37:51.934329,2017-02-17 00:37:51.934329
931,94,Century the Fated,cost_per_impression,running,1013,,2017-02-17 00:37:52.361131,2017-02-17 00:37:52.361131
92,10,Energy X,cost_per_click,archived,4870,,2017-02-17 00:13:42.403345,2017-02-17 00:13:42.403345
93,10,Cyborg,cost_per_click,paused,8288,,2017-02-17 00:13:50.319599,2017-02-17 00:13:50.319599
94,10,Dark Bloodhawk Skull,cost_per_click,running,8667,,2017-02-17 00:14:05.974712,2017-02-17 00:14:05.974712
95,10,Deadshot Eyes,cost_per_click,paused,5682,,2017-02-17 00:14:20.917478,2017-02-17 00:14:20.917478
96,10,Wondra,cost_per_impression,paused,9868,,2017-02-17 00:14:33.85616,2017-02-17 00:14:33.85616
350,35,Green Songbird Strange,cost_per_impression,paused,2060,,2017-02-17 00:34:16.926805,2017-02-17 00:34:16.926805
351,35,Magnificent Groot,cost_per_click,running,5170,,2017-02-17 00:34:17.214975,2017-02-17 00:34:17.214975
352,35,Mr Vulcan,cost_per_impression,archived,9108,,2017-02-17 00:34:17.480478,2017-02-17 00:34:17.480478
353,35,Cerebra,cost_per_click,paused,3612,,2017-02-17 00:34:17.797486,2017-02-17 00:34:17.797486
354,35,The Magneto Boy,cost_per_impression,running,4187,,2017-02-17 00:34:18.224843,2017-02-17 00:34:18.224843
355,35,The Overtkill Strike,cost_per_impression,running,308,,2017-02-17 00:34:18.58949,2017-02-17 00:34:18.58949
356,35,Rhino,cost_per_impression,archived,8104,,2017-02-17 00:34:19.006494,2017-02-17 00:34:19.006494
357,35,Mr Forge,cost_per_impression,running,9279,,2017-02-17 00:34:19.314327,2017-02-17 00:34:19.314327
358,35,Domino Ivy,cost_per_click,paused,2947,,2017-02-17 00:34:19.915292,2017-02-17 00:34:19.915292
359,35,Wyatt Wingfoot,cost_per_impression,paused,8331,,2017-02-17 00:34:20.423525,2017-02-17 00:34:20.423525
360,35,Colossus,cost_per_impression,running,4991,,2017-02-17 00:34:20.679591,2017-02-17 00:34:20.679591
361,35,Goliath IX,cost_per_impression,running,1292,,2017-02-17 00:34:21.048918,2017-02-17 00:34:21.048918
906,92,Triplicate the Hunter,cost_per_impression,archived,4935,,2017-02-17 00:37:42.644826,2017-02-17 00:37:42.644826
907,92,Red Bloodwraith Wolf,cost_per_click,paused,9285,,2017-02-17 00:37:42.882185,2017-02-17 00:37:42.882185
908,92,Fixer Strike,cost_per_impression,running,4365,,2017-02-17 00:37:43.216898,2017-02-17 00:37:43.216898
909,92,Quill,cost_per_impression,archived,3747,,2017-02-17 00:37:43.666294,2017-02-17 00:37:43.666294
910,92,Goku,cost_per_impression,running,7782,,2017-02-17 00:37:44.035454,2017-02-17 00:37:44.035454
911,92,Naruto Uzumaki Thirteen,cost_per_impression,archived,1392,,2017-02-17 00:37:44.351159,2017-02-17 00:37:44.351159
912,92,General Silverclaw,cost_per_click,paused,3544,,2017-02-17 00:37:44.759094,2017-02-17 00:37:44.759094
913,92,Wiz Kid Woman,cost_per_impression,running,4953,,2017-02-17 00:37:45.128912,2017-02-17 00:37:45.128912
914,92,Nova Girl,cost_per_click,paused,235,,2017-02-17 00:37:45.492136,2017-02-17 00:37:45.492136
915,92,Cyborg Meteorite of Hearts,cost_per_impression,archived,1480,,2017-02-17 00:37:45.860148,2017-02-17 00:37:45.860148
916,92,Martian Manhunter,cost_per_impression,archived,1798,,2017-02-17 00:37:46.362142,2017-02-17 00:37:46.362142
478,48,Supah Sobek IX,cost_per_click,running,6428,,2017-02-17 00:35:02.745543,2017-02-17 00:35:02.745543
479,48,Dark Quill,cost_per_click,paused,7150,,2017-02-17 00:35:03.046438,2017-02-17 00:35:03.046438
480,48,Bloodhawk,cost_per_impression,archived,324,,2017-02-17 00:35:03.26388,2017-02-17 00:35:03.26388
481,48,Illustrious Firestorm Skull,cost_per_click,archived,1110,,2017-02-17 00:35:03.528832,2017-02-17 00:35:03.528832
482,48,Cyborg Silverclaw IX,cost_per_click,archived,6191,,2017-02-17 00:35:03.744752,2017-02-17 00:35:03.744752
483,48,Supah Firestorm Thirteen,cost_per_click,running,1092,,2017-02-17 00:35:04.024039,2017-02-17 00:35:04.024039
484,48,Supah Armor,cost_per_impression,paused,1613,,2017-02-17 00:35:04.252931,2017-02-17 00:35:04.252931
485,48,Tigra,cost_per_impression,archived,1126,,2017-02-17 00:35:04.500507,2017-02-17 00:35:04.500507
486,48,Doctor Ripcord Woman,cost_per_impression,archived,6845,,2017-02-17 00:35:04.938092,2017-02-17 00:35:04.938092
487,48,Mr Frenzy Claw,cost_per_impression,running,1538,,2017-02-17 00:35:05.3929,2017-02-17 00:35:05.3929
488,48,Spawn,cost_per_impression,paused,6077,,2017-02-17 00:35:05.745891,2017-02-17 00:35:05.745891
489,48,Magnificent Wiz Kid the Fated,cost_per_impression,archived,5258,,2017-02-17 00:35:06.137755,2017-02-17 00:35:06.137755
490,48,Bizarro,cost_per_click,paused,6734,,2017-02-17 00:35:06.512213,2017-02-17 00:35:06.512213
491,48,Mera,cost_per_impression,running,9456,,2017-02-17 00:35:06.888228,2017-02-17 00:35:06.888228
36,5,Binary,cost_per_impression,paused,1810,,2017-02-17 00:01:29.554925,2017-02-17 00:01:29.554925
37,5,Wondra,cost_per_impression,running,8366,,2017-02-17 00:01:39.142083,2017-02-17 00:01:39.142083
38,5,Feral,cost_per_impression,paused,614,,2017-02-17 00:01:49.645394,2017-02-17 00:01:49.645394
39,5,Mr Cyclops I,cost_per_click,paused,3061,,2017-02-17 00:02:04.407064,2017-02-17 00:02:04.407064
40,5,Carnage,cost_per_impression,paused,2150,,2017-02-17 00:02:14.432452,2017-02-17 00:02:14.432452
41,5,Agent Hancock,cost_per_impression,running,3498,,2017-02-17 00:02:30.762992,2017-02-17 00:02:30.762992
42,5,Sasquatch Eyes,cost_per_impression,archived,2914,,2017-02-17 00:02:38.227052,2017-02-17 00:02:38.227052
43,5,Cyborg,cost_per_impression,running,4099,,2017-02-17 00:02:54.534312,2017-02-17 00:02:54.534312
44,5,Cyborg Two-Face Machine,cost_per_click,archived,2043,,2017-02-17 00:03:04.611245,2017-02-17 00:03:04.611245
45,5,Quicksilver,cost_per_click,paused,6332,,2017-02-17 00:03:15.396107,2017-02-17 00:03:15.396107
46,5,Cyborg Misfit II,cost_per_impression,archived,2827,,2017-02-17 00:03:33.523753,2017-02-17 00:03:33.523753
47,5,Ultra Namor,cost_per_impression,paused,2777,,2017-02-17 00:03:47.503712,2017-02-17 00:03:47.503712
543,53,Supah Domino,cost_per_click,archived,5346,,2017-02-17 00:35:24.532745,2017-02-17 00:35:24.532745
544,53,Gardner Fist,cost_per_impression,paused,4529,,2017-02-17 00:35:24.900747,2017-02-17 00:35:24.900747
545,53,Box,cost_per_click,paused,5630,,2017-02-17 00:35:25.18343,2017-02-17 00:35:25.18343
546,53,Dark Vulcan,cost_per_impression,archived,5200,,2017-02-17 00:35:25.527134,2017-02-17 00:35:25.527134
547,53,Rocket Raccoon,cost_per_impression,archived,2672,,2017-02-17 00:35:25.81126,2017-02-17 00:35:25.81126
548,53,Red Morph,cost_per_click,archived,3691,,2017-02-17 00:35:26.184859,2017-02-17 00:35:26.184859
549,53,Namor Boy,cost_per_impression,running,4736,,2017-02-17 00:35:26.5507,2017-02-17 00:35:26.5507
507,50,Cyborg Redeemer,cost_per_click,archived,7044,,2017-02-17 00:35:12.45591,2017-02-17 00:35:12.45591
508,50,Winter Soldier,cost_per_impression,paused,6051,,2017-02-17 00:35:12.765961,2017-02-17 00:35:12.765961
509,50,Ultra Blob,cost_per_impression,paused,1297,,2017-02-17 00:35:13.122494,2017-02-17 00:35:13.122494
510,50,Green Shatterstar Woman,cost_per_click,archived,1974,,2017-02-17 00:35:13.406386,2017-02-17 00:35:13.406386
511,50,Ultra Osiris,cost_per_click,paused,7925,,2017-02-17 00:35:13.617885,2017-02-17 00:35:13.617885
512,50,Sasquatch,cost_per_click,archived,8800,,2017-02-17 00:35:13.848286,2017-02-17 00:35:13.848286
513,50,Jolt,cost_per_click,archived,3946,,2017-02-17 00:35:14.174723,2017-02-17 00:35:14.174723
514,50,Mogo XI,cost_per_click,paused,4030,,2017-02-17 00:35:14.505985,2017-02-17 00:35:14.505985
515,50,Klaw,cost_per_impression,paused,9568,,2017-02-17 00:35:14.807607,2017-02-17 00:35:14.807607
516,50,Dark Granny Goodness Girl,cost_per_click,archived,885,,2017-02-17 00:35:15.314353,2017-02-17 00:35:15.314353
517,50,General Rachel Pirzad Man,cost_per_click,paused,5992,,2017-02-17 00:35:15.639551,2017-02-17 00:35:15.639551
518,50,Dark Rorschach III,cost_per_click,paused,7492,,2017-02-17 00:35:15.97813,2017-02-17 00:35:15.97813
519,50,Blizzard,cost_per_click,archived,4100,,2017-02-17 00:35:16.206135,2017-02-17 00:35:16.206135
520,50,Arachne XI,cost_per_impression,archived,2710,,2017-02-17 00:35:16.464,2017-02-17 00:35:16.464
747,77,Red Gorilla Grodd,cost_per_click,paused,3407,,2017-02-17 00:36:42.157643,2017-02-17 00:36:42.157643
748,77,Overtkill Lord,cost_per_impression,running,8488,,2017-02-17 00:36:42.389081,2017-02-17 00:36:42.389081
749,77,Ultra Frenzy XI,cost_per_click,running,9165,,2017-02-17 00:36:42.765481,2017-02-17 00:36:42.765481
750,77,Green Predator,cost_per_click,running,2700,,2017-02-17 00:36:43.114095,2017-02-17 00:36:43.114095
751,77,Snowbird,cost_per_impression,archived,6560,,2017-02-17 00:36:43.610629,2017-02-17 00:36:43.610629
752,77,Red Corsair,cost_per_click,archived,6865,,2017-02-17 00:36:43.848604,2017-02-17 00:36:43.848604
753,77,Giant Copycat Fist,cost_per_impression,archived,265,,2017-02-17 00:36:44.161063,2017-02-17 00:36:44.161063
754,77,Ammo Man,cost_per_click,running,3739,,2017-02-17 00:36:44.389856,2017-02-17 00:36:44.389856
755,77,Skaar,cost_per_click,running,9097,,2017-02-17 00:36:44.823063,2017-02-17 00:36:44.823063
